"female"|"nonwhite"|"Sex"|"Race"|"resid_LSAT"|"resid_UGPA"|"scf_LSAT"|"scf_UGPA"
"196"|0|0|"Female"|"White"|-14.8645826245966|0.055519405354215|22.593|3.166
"197"|0|1|"Male"|"NonWhite"|-0.430748026122018|-0.011897306816433|33|3.1
"198"|0|0|"Male"|"White"|1.11479356445298|-0.0237490097047774|40|3.5
"199"|0|0|"Male"|"White"|10.4718190663563|-0.0414758274471856|47|2.8
"200"|0|0|"Male"|"White"|2.59572025370585|-0.0161472983256949|38|2.5
"201"|0|0|"Female"|"White"|-3.29318576524543|0.0314543799822298|34.593|3.266
"202"|0|0|"Male"|"White"|-1.30943294841845|0.0218437606826587|35|2.8
"203"|0|0|"Male"|"White"|3.01717979568197|0.00584991496905829|38|2.4
"204"|0|0|"Female"|"White"|4.59914700181331|0.000288630785040489|42.593|3.266
"205"|0|0|"Female"|"White"|5.15448459258326|-0.0284249689323719|43.593|3.366
"206"|0|0|"Male"|"White"|5.83217817477782|-0.0266286084616185|43|3
"207"|0|0|"Male"|"White"|1.41883181945055|-0.0252046299808093|41|3.7
"208"|0|0|"Female"|"White"|2.7979973696161|-0.021078698626098|42.593|3.766
"209"|0|0|"Male"|"White"|7.75830693503036|-0.0374752868220192|46|3.3
"210"|0|0|"Male"|"White"|2.91004289169054|0.0169831151864428|42|3.6
"211"|0|1|"Female"|"NonWhite"|11.4340540741206|-0.0566608921565988|45.593|3.266
"212"|0|0|"Male"|"White"|5.44064004856146|-0.0294283002085871|44|3.4
"213"|0|0|"Male"|"White"|1.74365284692814|-0.0311807528940498|41|3.6
"214"|0|1|"Male"|"NonWhite"|1.94748373316815|-0.012949324480199|34|2.7
"215"|0|0|"Female"|"White"|0.821261631247388|-0.0248809003800097|39.593|3.466
"216"|0|0|"Female"|"White"|5.92998151474596|-0.00394680673698744|43.593|3.166
"217"|0|0|"Female"|"White"|3.86988293078566|-0.0108068020154874|42.593|3.466
"218"|0|0|"Female"|"White"|9.39780338908433|-0.0474566647069103|48|3.566
"219"|0|0|"Male"|"White"|-2.3380155339473|0.00303378180736757|33|2.5
"220"|0|0|"Female"|"White"|0.632328612738007|0.0098935006770895|38.593|3.266
"221"|0|0|"Female"|"White"|1.80386653679209|-0.0299161477458556|40.593|3.466
"222"|0|0|"Male"|"White"|4.53470763517232|-0.00219915414612082|43|3.4
"223"|0|0|"Female"|"White"|3.80346325284064|-0.0300328837865496|42.593|3.466
"224"|0|0|"Female"|"White"|4.13386154333563|-0.0343945918433994|42.593|3.366
"225"|0|1|"Female"|"NonWhite"|13.4737486995605|-0.0557071009896446|46.593|2.966
"226"|0|0|"Male"|"White"|2.82934574135184|-0.0063757757191687|42|3.6
"227"|0|0|"Male"|"White"|6.80190633116185|-0.0248548468992773|45|3.3
"228"|0|0|"Male"|"White"|5.16068835924808|-0.0210004949452767|43|3.2
"229"|0|0|"Female"|"White"|8.77032849270806|-0.0501605516942982|46.593|3.166
"230"|0|0|"Female"|"White"|-0.862140217215391|-0.0332372468973707|37.593|3.366
"231"|0|0|"Female"|"White"|-0.131431028912452|-0.000650785956481048|39.593|3.766
"232"|0|0|"Male"|"White"|4.78440095842468|-0.019385656201508|44|3.6
"233"|0|1|"Male"|"NonWhite"|5.64598223947971|-0.0107594040408459|37|2.5
"234"|0|0|"Male"|"White"|-0.451944746689286|0.0122008556072069|39|3.7
"235"|0|0|"Male"|"White"|6.11508291421197|-0.0342016130867346|44|3.2
"236"|0|0|"Female"|"White"|3.53440912839006|-0.00791427011019863|42.593|3.566
"237"|0|0|"Male"|"White"|0.51453977610737|0.00249934356673664|40|3.7
"238"|0|0|"Female"|"White"|8.13725710061609|-0.033411701471866|46.593|3.366
"239"|0|0|"Male"|"White"|-0.103728879337041|-0.00807603102280607|37|3
"240"|0|0|"Male"|"White"|2.19869600574579|-0.0205350228441792|39|2.9
"241"|0|0|"Male"|"White"|4.26587428460432|-0.00108935369109409|41|2.9
"242"|0|0|"Male"|"White"|-6.7112109615075|0.00554363438786609|30|2.9
"243"|0|0|"Male"|"White"|2.33369545231638|0.0185424084098931|39|2.9
"244"|0|0|"Female"|"White"|-7.58446849470323|0.0366022611160055|29.593|3.066
"245"|0|0|"Female"|"White"|-1.60296639738081|0.0312477908674946|35.593|3.066
"246"|0|0|"Male"|"White"|-4.46793850631809|-0.00296511589490489|34|3.4
"247"|0|0|"Male"|"White"|1.59743494456097|-0.0156509576686394|37|2.5
"248"|0|0|"Female"|"White"|-1.34658712049922|-0.00507608994402098|34.593|2.666
"249"|0|0|"Female"|"White"|5.61645496129346|-0.015774063489304|41.593|2.666
"250"|0|0|"Male"|"White"|-2.38686710995502|-0.000570613605757941|34|2.8
"251"|0|0|"Male"|"White"|1.98414808957094|0.00682479668662239|38|2.7
"252"|0|0|"Female"|"White"|-2.69450058407123|0.0152883315850851|35.593|3.366
"253"|0|0|"Female"|"White"|10.8710155786173|-0.0420880205004859|46.593|2.566
"254"|0|0|"Male"|"White"|-2.78487105517868|-0.00524192486063768|35|3.2
"255"|0|0|"Female"|"White"|-8.86841244352737|0.0544108120245141|28.593|3.166
"256"|0|0|"Female"|"White"|-0.68985132902867|-0.00443859735830188|35.593|2.766
"257"|0|0|"Female"|"White"|-6.68381509531583|0.0289177516760382|32.593|3.666
"258"|0|0|"Male"|"White"|1.93180974141564|0.0127474671310113|40|3.3
"259"|0|0|"Female"|"White"|-7.9771070280779|0.0440204011236274|31.593|3.766
"260"|0|0|"Male"|"White"|-4.03262904829805|0.0335775041334663|35|3.6
"261"|0|0|"Female"|"White"|-4.39016797926975|-0.00715480435823546|32.593|2.966
"262"|0|1|"Female"|"NonWhite"|-1.26973115152611|-0.0025265640865566|29.593|2.366
"263"|0|0|"Female"|"White"|2.60429450984434|0.00177864719860255|40.593|3.266
"264"|0|1|"Male"|"NonWhite"|-7.66897122176472|0.029682099365588|27|3.5
"265"|0|1|"Male"|"NonWhite"|1.74962504155505|-0.00183130048565361|31|1.9
"266"|0|1|"Male"|"NonWhite"|-0.725999370252225|-0.0078981953330115|32|2.9
"267"|0|1|"Male"|"NonWhite"|-2.47263563509262|-0.0240222465960214|31|3.1
"268"|0|1|"Female"|"NonWhite"|-4.24097668580488|0.0163331678549294|27.593|2.666
"269"|0|1|"Female"|"NonWhite"|3.05629530383672|-0.0186901190724567|32.593|1.966
"270"|0|1|"Female"|"NonWhite"|-0.66812998966142|-0.0073121824812068|31.593|2.766
"271"|0|1|"Male"|"NonWhite"|-1.63912577036681|0.0172485531430362|31|2.9
"272"|0|1|"Male"|"NonWhite"|-2.98572663339097|0.00638384595547592|29|2.7
"273"|0|0|"Male"|"White"|7.34500424786987|-0.0203295449269953|40|1.7
"274"|0|1|"Female"|"NonWhite"|0.91525090673489|-0.0173719052470855|34.593|3.166
"275"|0|1|"Male"|"NonWhite"|-4.32367378836808|0.029633151451645|30|3.4
"276"|0|0|"Male"|"White"|0.346426674502908|0.0011549150974588|35|2.3
"277"|0|1|"Female"|"NonWhite"|2.35175134969762|0.00897910200189767|35.593|3.066
"278"|0|1|"Male"|"NonWhite"|-2.27644516725633|0.0222314008158637|30|2.8
"279"|0|0|"Female"|"White"|2.0579784619105|0.0120309363141535|37.593|2.566
"280"|0|0|"Male"|"White"|0.639311494528727|-0.0246019383013525|34|1.9
"281"|0|0|"Male"|"White"|-0.0606294915631764|-0.00613668495602404|36|2.7
"282"|0|1|"Female"|"NonWhite"|-7.97639811236535|0.0245281237398176|26.593|3.466
"283"|0|1|"Female"|"NonWhite"|-5.44756251937368|0.0565340804184542|26.593|2.766
"284"|0|1|"Female"|"NonWhite"|-5.22303430802939|0.0215268338429575|26.593|2.666
"285"|0|1|"Male"|"NonWhite"|7.63602669527124|-0.0347138913425058|37|1.9
"286"|0|1|"Female"|"NonWhite"|-10.8044178118993|0.0427010887373536|20.593|2.566
"287"|0|0|"Male"|"White"|-2.89809287760218|0.0303753954001862|32|2.4
"288"|0|1|"Male"|"NonWhite"|2.34535171306633|-0.0188537298599361|32|2
"289"|0|1|"Male"|"NonWhite"|-11.5999203240931|0.0496698235773594|23|3.5
"290"|0|1|"Female"|"NonWhite"|-1.94491703317211|0.00203167267667403|29.593|2.566
"291"|0|0|"Male"|"White"|3.6500519006014|-0.000420262027280405|39|2.5
"292"|0|0|"Female"|"White"|-2.91433238724149|0.0305822983342829|33.593|2.866
"293"|0|1|"Female"|"NonWhite"|-2.90261531765144|0.0142764812457532|28.593|2.566
"294"|0|0|"Female"|"White"|-4.23921805629672|0.0154669906280622|30.593|2.366
"295"|0|1|"Female"|"NonWhite"|-1.30625952174045|0.0185088797435426|32.593|3.266
"296"|0|1|"Female"|"NonWhite"|-1.46833411312539|0.0399850996579763|29.593|2.466
"297"|0|1|"Female"|"NonWhite"|-3.96086660899245|0.0290239292467644|30.593|3.466
"298"|0|1|"Female"|"NonWhite"|4.27877443871688|-0.0226814199310654|36.593|2.766
"299"|0|1|"Female"|"NonWhite"|-6.89984510126414|0.0150783581658711|24.593|2.566
"300"|0|1|"Female"|"NonWhite"|5.54489184733772|-0.024577386829185|39.593|3.266
"301"|0|1|"Female"|"NonWhite"|-8.94842685163392|0.0326247866972524|25.593|3.466
"302"|0|1|"Female"|"NonWhite"|0.0916674293242821|0.0231579039888912|32.593|2.866
"303"|0|1|"Female"|"NonWhite"|2.34943303604427|-0.0022283251242885|34.593|2.766
"304"|0|1|"Female"|"NonWhite"|-4.0064300619434|-0.00523775294593598|28.593|2.866
"305"|0|1|"Female"|"NonWhite"|3.98293546791773|-0.0188524050024212|35.593|2.566
"306"|0|1|"Male"|"NonWhite"|-3.91809261756548|0.0470341536231502|30|3.3
"307"|0|1|"Female"|"NonWhite"|-9.91923225160014|0.0410755619025664|24.593|3.466
"308"|0|1|"Male"|"NonWhite"|6.27411470322252|-0.00786517520974073|39|2.9
"309"|0|0|"Female"|"White"|-0.387570676235086|-0.0169393391831822|35.593|2.666
"310"|0|1|"Female"|"NonWhite"|1.35411996971405|-0.000871628241999378|33.593|2.766
"311"|0|1|"Male"|"NonWhite"|-2.68991495369576|-0.00798942837200167|29|2.6
"312"|0|1|"Male"|"NonWhite"|-2.91185073486924|0.0172318728616365|28|2.4
"313"|0|1|"Female"|"NonWhite"|-0.833458817688552|0.0237584138646501|29.593|2.266
"314"|0|1|"Female"|"NonWhite"|-0.546335820172523|0.0384791608130683|32.593|3.066
"315"|0|1|"Female"|"NonWhite"|-3.3974444531097|-0.00788584243871693|30.593|3.266
"316"|0|0|"Male"|"White"|0.555369985981116|0.0143182047544133|40|3.7
"317"|0|0|"Female"|"White"|6.55190873901602|0.00768759050342283|46.593|3.866
"318"|0|1|"Male"|"NonWhite"|-1.07028933787552|0.00297873690778427|33|3.3
"319"|0|0|"Male"|"White"|7.35515100834893|-0.0436379093848558|47|3.7
"320"|0|1|"Male"|"NonWhite"|0.850811570522922|-0.00932332175361195|36|3.6
"321"|0|0|"Female"|"White"|7.52731760908192|-0.00996700710498422|46.593|3.566
"322"|0|0|"Female"|"White"|2.55884773601807|-0.000840181780294103|41.593|3.566
"323"|0|0|"Male"|"White"|5.14283453636928|-0.00509580827745815|45|3.8
"324"|0|1|"Female"|"NonWhite"|7.45724359413196|-0.0499483692753766|41.593|3.266
