X1|U1|X2|U2|W
-878.5440137369958|-195.23200305266576|-8488.543531948304|150.4726031321559|-683.3120106843301
-583.7715654259874|-129.72701453910832|-5654.059647314962|86.3607460405809|-454.0445508868791
-879.9431730752322|-195.54292735005157|-8616.302122115098|36.47241312468539|-684.4002457251805
-1581.5307819246873|-351.45128487215277|-15650.425477170782|-98.70612157802387|-1230.0794970525346
-733.0179051511711|-162.89286781137136|-7101.2488664776465|106.76053417553642|-570.1250373397997
704.8317174228899|156.62927053842|6976.557163628518|45.71194230343323|548.20244688447
-534.0973353811487|-118.68829675136637|-5268.869883831079|-16.912752583117822|-415.4090386297823
-1846.0111435419512|-410.22469856487805|-18127.64070390958|24.80220758627413|-1435.7864449770732
-503.82419419689626|-111.96093204375472|-4955.969374445913|-1.698131509765849|-391.86326215314153
146.689382357105|32.597640523801104|1569.3987679448192|126.95317476662005|114.09174183330387
993.8060500070253|220.84578889045005|9650.690421176198|-121.73573722621813|772.9602611165752
369.06515286436115|82.01447841430249|3619.0482376033015|-10.092432229583052|287.0506744500587
-716.0461386798778|-159.12136415108395|-7074.593292619002|-33.47292893353731|-556.9247745287938
627.1712206203292|139.37138236007314|6087.178722394657|-80.00494703858048|487.799838260256
848.594869004078|188.57663755646178|8006.576848277785|-337.93936359564816|660.0182314476162
-1258.4585582677564|-279.6574573928348|-12764.827242071606|-389.9847524386691|-978.8011008749216
368.7090534787115|81.93534521749145|3784.6195059750803|158.9804801010836|286.77370826122007
1068.5215492325185|237.44923316278192|10535.962849984982|28.83428253188372|831.0723160697366
-681.1441160253323|-151.36535911674054|-6804.715729050888|-106.79858813512008|-529.7787569085918
1038.6510355018586|230.81134122263526|10322.95848260652|109.55663350490956|807.8396942792234
-380.06137399296085|-84.45808310954685|-3855.6506588888224|-118.38048129137407|-295.603290883414
-52.7014825711376|-11.711440571363912|-514.7239813773083|3.5072639055448542|-40.990041999773695
-1076.0154699849634|-239.11454888554746|-10571.197842761627|9.620945423846265|-836.900921099416
-322.758570141278|-71.72412669806178|-3081.334674538176|92.45793185105828|-251.03444344321625
-1846.3211365153377|-410.29358589229724|-18124.193380955745|31.297794778409948|-1436.0275506230405
-2266.3032174817145|-503.62293721815877|-22414.901644553407|-129.58667264988202|-1762.6802802635557
-428.26340541077843|-95.16964564683965|-4197.989667408634|13.267152464020295|-333.0937597639388
945.7878926828038|210.17508726284527|9153.750246712938|-146.49736466796708|735.6128054199585
-1199.237733467922|-266.49727410398265|-11836.131740600173|-43.6273614989406|-932.7404593639393
441.60376533546855|98.13417007454856|4413.244856084465|70.80783028569086|343.46959526091996
-19.218443514897444|-4.270765225532766|118.87778083561028|307.85914206543515|-14.94767828936468
652.4645963847806|144.99213252995125|6458.865071574251|42.963207123907395|507.47246385482936
192.16174504219973|42.702610009377715|2006.7762428212782|117.18574990631421|149.45913503282202
289.64835697631213|64.36630155029158|3062.0272944861586|213.81845088575616|225.28205542602052
-196.59892169335342|-43.68864926518965|-1955.8474956810478|-22.62476569640592|-152.91027242816378
-294.98357724650396|-65.55190605477866|-2930.5580545535504|-29.88621162959499|-229.43167119172531
-1678.8644948299357|-373.0809988510968|-16438.067145385685|70.76705377534799|-1305.7834959788388
-577.8841690018303|-128.41870422262895|-5761.923845012396|-79.39618316106555|-449.4654647792013
340.1136615287415|75.58081367305367|3312.0551608672035|-32.395844165421195|264.5328478556878
-1895.6650356058938|-421.25889680130973|-18725.796951372136|-85.09076791417985|-1474.406138804584
2036.4902659096856|452.5533924243746|19919.393079471534|-106.094535307044|1583.936873485311
-260.37091898759553|-57.86020421946568|-2693.602252545056|-133.28821583370015|-202.51071476812987
-544.0832928935953|-120.90739842079897|-5297.380461383165|52.77191873718907|-423.17589447279636
-1362.0137518738914|-302.66972263864255|-13156.768642770689|236.3665839892425|-1059.3440292352489
-1952.2725982614768|-433.8383551692171|-19091.951002095208|105.3962141426479|-1518.4342430922597
-1039.803665424241|-231.06748120538685|-10308.549493714498|-83.81345037612795|-808.7361842188541
1073.4340230909356|238.5408940202079|10424.093342235861|-131.34121815833902|834.8931290707277
1271.0794088727769|282.4620908606171|12571.87602228088|72.92850169857473|988.6173180121598
-671.7516566411479|-149.27814592025507|-6691.333584293594|-85.7756273223064|-522.4735107208928
-759.592064059519|-168.7982364576709|-7618.365548203861|-149.0435849519254|-590.7938276018481
2611.900185252196|580.4222633893769|25687.622959050426|3.9378040704983053|2031.4779218628191
1780.8223825530547|395.73830723401215|17607.978449229406|96.55835412436547|1385.0840753190425
-1733.095295968529|-385.1322879930064|-16948.746042536703|93.35770115383455|-1347.9630079755225
1626.9386316973023|361.5419181549561|15896.56411130519|-101.66576705161579|1265.3967135423463
207.3085081291261|46.068557362028024|2066.5115078966733|27.97784462693324|161.23995076709807
240.89942804024514|53.533206231165586|2335.87522187761|-32.9691538514673|187.36622180907955
-980.408098708579|-217.8684663796842|-9669.601024170113|-28.921386869087073|-762.5396323288948
-1410.7301780878274|-313.4955951306283|-13830.19665818912|41.983426341183915|-1097.234582957199
1283.2863829254652|285.1747517612145|12642.152913792268|23.170148358525726|998.1116311642508
226.89243244176575|50.42054054261461|2160.2164043698053|-70.89251464089111|176.47189189915113
2225.070997384692|494.46022164104266|21818.664100110083|-61.20070750605595|1730.6107757436494
6.863518233395541|1.525226274087898|-48.32169644246183|-115.81295907085132|5.338291959307643
713.4500550148238|158.54445666996082|6936.662230863088|-78.92997678267947|554.9055983448629
798.6380395563322|177.47511990140714|7940.576556361257|87.30250072399024|621.162919654925
-1215.8752453269417|-270.1944989615426|-12011.018613926508|-54.912034878247105|-945.680746365399
369.3677060765015|82.08171246144478|3640.2633706214256|8.147594202494075|287.2859936150567
-1591.2532418843994|-353.61183152986655|-15616.69986801052|30.62367718607325|-1237.6414103545328
591.0795248912987|131.3510055313997|5653.271234499914|-159.0107602645232|459.72851935989894
1266.846147777828|281.52136617285066|12437.790441384384|-19.530011764256887|985.3247816049774
633.4773277436632|140.77273949859182|6311.099813286355|81.90609047366681|492.70458824507136
1876.1421951862653|416.9204878191701|18319.857531203663|-128.87405479461074|1459.2217073670952
572.3665552679112|127.19256783731359|5602.764081471212|-25.507045329914174|445.17398743059755
-2237.872419653901|-497.3049821453113|-22043.433424130984|-37.6879642009604|-1740.5674375085896
653.302314877642|145.17829219503153|6311.274920946937|-112.86450868320992|508.12402268261036
342.2483422434784|76.05518716521742|3277.1917697000536|-88.25026236081783|266.193155078261
698.1716127445752|155.14924727657228|6858.469096117231|-6.88509587109158|543.0223654680029
-2317.566371003439|-515.0147491118754|-22660.417398196187|128.98525000429538|-1802.5516218915639
291.81959829976864|64.84879962217082|2943.6292775311094|74.06989425005108|226.97079867759783
2116.083414798072|470.24075884401606|20842.10099552895|33.94741668123997|1645.8426559540562
-319.7080052721882|-71.04622339381959|-3170.94726067558|-27.151875499062772|-248.66178187836857
-490.89440188497144|-109.08764486332699|-4794.44222277784|32.68606242437912|-381.80675702164444
207.7121401955805|46.15825337679567|1991.4561671484169|-51.04654477479146|161.55388681878483
1412.8976668077619|313.97725929061374|13957.149186890523|63.65546328086589|1098.920407517148
-113.67774045939045|-25.261720102086766|-1224.4900469816057|-106.65893246426643|-88.41602035730368
-737.0884068341306|-163.7974237409179|-7288.509375415836|-40.47337488021853|-573.2909830932127
831.5198830033876|184.78219622297502|8260.028199980994|83.4160171143494|646.7376867804126
-618.9237022425175|-137.53860049833722|-6147.459242357044|-61.37617030562167|-481.38510174418025
1488.7219922037316|330.82710937860696|14496.25293896388|-142.8466510394793|1157.8948828251246
-392.9316630305011|-87.31814734011135|-3921.466388055273|-57.63836825534532|-305.61351569038976
65.2294785606641|14.495439680147578|770.8911135012414|129.46790765471107|50.73403888051652
103.14033244242971|22.92007387609549|968.9697342415449|-45.24353477568061|80.22025856633422
1099.0659234398754|244.23687187552787|10835.377368957586|27.895788465478887|854.8290515643475
12.439040487857891|2.7642312195239755|377.75714419077184|255.4399127268359|9.674809268333915
-601.9735850849925|-133.771907796665|-5899.304886307141|20.102033695285208|-468.2016772883275
582.593037598821|129.46511946640464|5677.037746727924|-51.79378966048163|453.12791813241626
-535.1899969913712|-118.93111044252693|-5216.560806174899|46.14083090691814|-416.25888654884426
-1249.2330222913067|-277.60733828695703|-12321.713278765035|-37.588559567186024|-971.6256840043496
1405.206284083703|312.2680631297118|13834.870430626177|17.00863713643107|1092.9382209539913
1658.8795452253498|368.63989893896667|16459.335715886275|147.02018783700092|1290.2396462863833
786.5742463861302|174.7942769746956|7572.9254873507925|-161.7212687794887|611.7799694114346
863.5603340219154|191.90229644931455|8562.912868278107|71.23625039593789|671.6580375726008
-1452.8331814099258|-322.8518180910946|-14317.782893441967|-31.589942911029635|-1129.9813633188312
-626.483066834603|-139.21845929657846|-6300.667697175315|-140.25087330171823|-487.2646075380246
-177.2669516678447|-39.392655926187714|-1700.2224606542852|42.902564079520964|-137.874295741657
680.4537069595144|151.2119348798921|6653.413389773759|-37.714728661466104|529.2417720796224
-2183.296045607428|-485.1768990238729|-21459.449444797916|9.628337008456505|-1698.1191465835552
-911.317070357152|-202.5149045238116|-8989.70295416639|-28.41842898772835|-708.8021658333405
395.2472765410781|87.83272812023958|3894.726552578225|8.128333257623744|307.4145484208385
723.9266766826061|160.8725948183569|6920.486636560215|-198.12568415207843|563.0540818642492
-1047.7756527524853|-232.8390339449967|-10272.171942550925|30.955309515179234|-814.9366188074885
1856.07666499993|412.46148111109557|18325.947217830217|74.5266786642403|1443.6151838888345
504.50137842171364|112.11141742704747|5117.3711910559205|156.44096990906965|392.3899609946662
275.7313303061731|61.273628956927354|2763.9641325865196|52.60605124248406|214.45770134924575
-470.3312379786645|-104.51805288414766|-4561.274720175545|63.64911994798974|-365.8131850945168
876.7241554345416|194.82759009656482|8762.268673270066|141.14781149707372|681.8965653379768
-1453.5644647454087|-323.01432549897976|-14175.743348953363|117.64055437648786|-1130.550139246429
1.6579418539349668|0.36843152309665933|12.414197553190771|-3.888897343836402|1.2895103308383076
942.7228752010578|209.49397226690175|9327.971937922219|57.86366511181753|733.228902934156
-1599.8702717422873|-355.52672705384157|-15748.665231519093|-16.60755938660049|-1244.3435446884457
-754.1427467186265|-167.58727704858364|-7448.314114842806|-32.5771054429783|-586.5554696700428
-327.08609657732046|-72.68579923940455|-3348.4908919752825|-132.14427563163173|-254.4002973379159
560.8764951879082|124.63922115286849|5512.292773054324|-2.9927629601063646|436.2372740350397
221.54569682499226|49.2323770722205|2171.164265057232|-7.368420388524754|172.31331975277175
-493.5067992913141|-109.66817762029203|-4924.798818655281|-71.98195895735878|-383.8386216710221
79.45235844304418|17.656079654009815|685.9576383308042|-95.32388635913016|61.79627878903436
267.02102692356107|59.33800598301357|2749.7232856121855|124.01652086383517|207.6830209405475
-571.914541487935|-127.09212033065224|-5760.823131722183|-136.99680709082125|-444.8224211572828
-406.18655429249566|-90.2636787316657|-3988.1083452646735|6.059438611533794|-315.92287556082994
-1431.2148342747234|-318.04774094993854|-13960.601415659436|113.01112137534439|-1113.167093324785
44.93566958223581|9.985704351607959|362.87874192929803|-78.98867562935409|34.94996523062785
1583.1239541682698|351.80532314850444|15843.128271985355|275.74272266403534|1231.3186310197655
-432.75093596835154|-96.16687465963368|-4454.793640741366|-199.40943705257632|-336.5840613087179
606.2227201746555|134.71616003881232|5815.0405156143115|-146.1495661031346|471.50656013584313
620.4278269734756|137.87285043855013|6018.80956901507|-82.06406289077289|482.55497653492546
-977.0771445600554|-217.12825434667897|-9533.847525215315|74.07772962523154|-759.9488902133764
-1788.340067283159|-397.408903840702|-17751.210213278602|-165.86621832754008|-1390.931163442457
-273.875057234744|-60.86112382994312|-2721.2376496934844|-28.132920218501773|-213.0139334048009
375.67699967881293|83.48377770640288|3577.972046713173|-116.18511679515424|292.1932219724101
345.6757875806881|76.81684168459736|3583.2528746817206|184.10763013828773|268.85894589609075
-527.8949901331205|-117.30999780736009|-5202.416861482729|-11.449458507043925|-410.58499232576037
426.58291880394125|94.79620417865361|4074.6573762254684|-120.0746586799538|331.78671462528763
393.836754575039|87.5192787944531|3858.666784739487|-14.061301915062915|306.3174757805859
-22.01452076062867|-4.89211572458415|-218.69459431651035|-2.2184735036617615|-17.122405036044523
1219.072197634441|270.90493280765355|12185.94763471601|198.40435797733997|948.1672648267873
247.58840239252777|55.01964497611728|2237.7617964408464|-196.8574937523431|192.56875741641048
1328.600178407253|295.2444840905007|13136.600114761508|72.03169375685384|1033.3556943167523
458.0714264244376|101.79365031654169|4574.924108991538|70.55508248456741|356.27777610789593
1384.7543887332977|307.7231974962884|13713.3518699909|96.60038078013939|1077.0311912370094
-1748.6874209388002|-388.59720465306674|-17183.677723644723|11.74858225347646|-1360.0902162857335
-299.88893333685206|-66.64198518596713|-2987.4165057458795|-38.508661266834224|-233.24694815088495
806.6747697960332|179.26105995467404|8068.754488026152|136.45258503182578|627.4137098413592
-896.1777852046101|-199.15061893435782|-8962.32249042671|-149.90760258137718|-697.0271662702523
2562.6077429045486|569.4683873121219|25113.697913089425|-85.27822547197168|1993.1393555924267
-2137.576516697288|-475.01700371050833|-20979.845471758646|39.656942431349094|-1662.5595129867793
2301.3362738158685|511.4080608479708|22766.09893508765|136.29224256494362|1789.9282129678977
2357.3364648384586|523.8525477418797|23207.13942495506|26.664187376884605|1833.483917096579
229.76969658275107|51.059932573944685|2135.955035524411|-123.44698087264128|178.7097640088064
597.8985201812827|132.86633781806282|5892.342754606648|13.007306157367859|465.0321823632199
709.5864768260897|157.68588373913104|6905.86654896943|-71.73380648711782|551.9005930869586
-58.91621508902246|-13.09249224200499|-752.8361415831682|-173.49335987444732|-45.823722847017464
2388.8063650219374|530.8458588937639|23477.622967021576|-12.306289027471294|1857.9605061281736
-764.1122733706924|-169.80272741570943|-7521.758017718594|-7.987329573452338|-594.3095459549829
1176.2844114329873|261.3965358739972|11480.270856601981|-86.52585582239561|914.8878755589902
1397.8063743850412|310.6236387522314|13826.999134946009|81.90312015977015|1087.18273563281
-848.3771335939773|-188.52825190977273|-8201.471049954656|140.9040970527863|-659.8488816842046
-844.6364979711917|-187.69699954915373|-8263.28516558227|42.30706446778146|-656.939498422038
893.7182809040893|198.60406242313096|8693.291721083062|-94.9380411404833|695.1142184809584
1165.469594412911|258.9932432028691|11352.646253813953|-107.80475791300388|906.4763512100418
1425.401052352389|316.755789411642|13873.972809446688|-142.47087201846966|1108.645262940747
-845.0145723349835|-187.78101607444074|-8379.777751922154|-70.46779062814974|-657.2335562605427
1802.2486981400782|400.49971069779514|17854.06352382098|131.95132544354453|1401.7489874422831
1793.1443812976272|398.4765291772505|17714.05136316252|81.46494706918921|1394.6678521203767
2955.7882628281986|656.8418361840442|29096.55835436019|31.307103216236488|2298.9464266441546
1599.532366034581|355.4516368965736|15759.18926822797|30.45433555459181|1244.0807291380074
-511.97225256922803|-113.77161168205068|-4823.802291548174|210.59152538256868|-398.20064088717737
-77.92079561167806|-17.31573235815068|-1012.2578388140008|-246.03668196583328|-60.60506325352738
81.54942810079754|18.122095133510566|757.426488962846|-44.476220694996485|63.42733296728697
543.338048340922|120.74178852020488|5363.780843770114|20.95670175104773|422.5962598207171
729.4905374375563|162.10900831945696|7049.809273150418|-123.51434498555211|567.3815291180994
-1027.5220449854346|-228.33823221898547|-10202.276680624476|-98.30990493436929|-799.1838127664491
-479.59851808499826|-106.57744846333294|-4474.874131889577|241.17796261290542|-373.02106962166533
-30.12753587832308|-6.695007972960685|-367.45186994257256|-71.1977671390623|-23.432527905362395
79.77010672756445|17.72669038390321|799.0583097652168|14.65226027749979|62.04341634366124
-890.2877685954576|-197.84172635454613|-8648.005402383376|106.49098880529016|-692.4460422409114
-1897.3755360231928|-421.6390080051539|-18644.485482352502|13.04062187556081|-1475.7365280180388
-1880.5345799142708|-417.8965733142824|-18522.899923556815|-30.976554399818035|-1462.6380065999883
-114.90617734726416|-25.534706077169812|-1091.0315608764342|38.87918303833002|-89.37147127009435
-1226.534610993586|-272.5632468874636|-12127.99434332894|-67.0706685586787|-953.9713641061225
-601.0651814598046|-133.57004032440105|-6013.324977584545|-102.85069322979972|-467.4951411354036
-523.4637831971938|-116.32528515493198|-5185.782254218635|-38.38838611289538|-407.13849804226186
-639.8799044588343|-142.19553432418542|-6397.746133182657|-105.59373933745297|-497.68437013464893
-1122.2706770252732|-249.39348378339403|-11001.492771541682|34.16888587350571|-872.8771932418791
-1567.0171241704024|-348.2260275934228|-15570.216844215734|-161.2151232067768|-1218.7910965769797
715.4690170249429|158.99311489443176|6993.128108901454|-42.317225177151336|556.4759021305111
-595.0249576052126|-132.2277683567139|-5830.039605130229|21.039144654362133|-462.7971892484987
876.8065716214576|194.84590480476834|8586.872819239736|-35.058468371263785|681.9606668166892
614.918670036564|136.64859334145868|6099.401269119253|52.701013759707315|478.27007669510533
1360.5863017858308|302.35251150796245|13474.902950209533|95.80431598219722|1058.2337902778684
1976.5015818038023|439.22257373417835|19676.614338976367|241.0154512389769|1537.279008069624
-1717.2007046924684|-381.60015659832635|-16925.553855762704|-39.74692628676391|-1335.6005480941421
-1518.0048896978326|-337.33441993285163|-14973.062796180826|-46.01471415213889|-1180.670469764981
-390.4323334144358|-86.76274075876351|-3993.3213816935686|-154.070103118283|-303.66959265567226
70.54037514327618|15.67563892072804|768.4429206779993|74.79589843578344|54.864736222548146
-387.9229549301481|-86.20510109558846|-3770.105108940543|44.47061453924658|-301.7178538345596
993.4855940443005|220.774576454289|9706.376952794702|-62.89805530758452|772.7110175900115
875.8795213267515|194.639893628167|8578.026448244958|-34.788844801430976|681.2396276985845
-2236.5270660150554|-497.0060146700123|-22108.398970082824|-115.88282093477946|-1739.5210513450431
-1220.6882242446673|-271.26404983214826|-12233.807737039067|-230.37353196650662|-949.4241744125189
-1433.9344756122996|-318.65210569162207|-14051.930338495753|48.425338358527036|-1115.2823699206774
-516.9074929874714|-114.86833177499365|-5113.499885015217|-30.57620397174815|-402.0391612124777
243.93188110996675|54.207084691103724|2392.133285468502|-6.5302121128378925|189.72479641886304
1436.7853764465065|319.28563921033475|14162.25323434048|33.8636992831671|1117.4997372361718
-114.06982646915404|-25.348850326478676|-1340.509792923573|-218.8231659768916|-88.72097614267537
979.7460178799915|217.7213373066648|9923.86101923497|289.69184341505303|762.0246805733267
441.2228442454802|98.04952094344003|4186.237875512951|-152.453426234271|343.17332330204016
836.2632647258121|185.83628105018045|8242.097713884454|18.842277413967697|650.4269836756316
329.6868130229155|73.26373622731455|3244.1237880269305|2.203459968261625|256.42307679560093
1915.7779537491558|425.7284341664791|18845.601041122725|7.117829256028188|1490.0495195826768
-1243.2538916444526|-276.2786425876561|-12272.32470227575|-46.99476777196731|-966.9752490567964
637.5686583964563|141.6819240881014|6288.9382844544925|19.513143556005403|495.8867343083549
-3054.0066906040606|-678.668153467569|-29924.82444550105|106.24134543888152|-2375.3385371364916
-612.5245807673657|-136.11657350385903|-6247.967681684614|-224.80930413885102|-476.40800726350665
189.89077210141966|42.19794935587103|1712.7394602648485|-154.51979873244483|147.69282274554863
160.2292259674481|35.606494659432904|1672.5472325307965|96.95984385089024|124.62273130801518
395.48597639605435|87.88577253245653|3939.8969578694314|50.95152330823019|307.6002038635978
953.4544385841954|211.8787641298212|9401.930940298571|26.295627553982996|741.5756744543742
393.5935705292945|87.46523789539879|3814.4510722630594|-55.885704608336475|306.1283326338957
-2832.0659895481162|-629.3479976773592|-27735.983451692766|112.66544553037996|-2202.717991870757
-1849.2673921781072|-410.9483093729128|-18133.55291284097|50.90977691042132|-1438.3190828051945
-462.8926699474259|-102.86503776609464|-4668.125812537881|-116.34789138819282|-360.0276321813312
-454.06788972574907|-100.90397549461092|-4470.953465757326|-5.952550120793288|-353.16391423113816
-159.74071799971009|-35.49793733326891|-1456.4477406762521|114.33598632089716|-124.24278066644118
-35.488794936393596|-7.886398874754133|-353.0428598112763|-4.069709603405926|-27.602396061639464
-904.692135712078|-201.04269682490622|-8960.608523128705|-64.46918862660405|-703.6494388871718
542.7491200614337|120.61091556920749|5313.080583385139|-23.952430552292007|422.13820449222624
-1391.0580326168028|-309.1240072481784|-13686.29764900043|-7.560328268533309|-1081.9340253686246
-520.49225777039|-115.66494617119778|-5123.6565437585095|-5.482675683007698|-404.8273115991922
452.9233244853133|100.64962766340295|4533.853456605244|80.10743249966347|352.27369682191033
-799.2170752527734|-177.60379450061632|-7895.973347649589|-37.00544099731801|-621.613280752157
-2147.9342060341223|-477.3187124520272|-20956.55236538356|164.80066061864497|-1670.6154935820953
-1880.7022308926319|-417.9338290872515|-18376.4603157233|117.11162138758053|-1462.7684018053803
-2362.6460332183965|-525.0324518263103|-23290.999644216463|-58.313650902232816|-1837.6135813920862
-2206.688775130633|-490.37528336236295|-21694.16603567517|4.940253109386898|-1716.3134917682703
117.38989932874266|26.086644295276148|1028.794726844346|-125.53928322162342|91.30325503346651
-1363.992521932307|-303.1094493182905|-13346.594867418258|65.99826491609336|-1060.8830726140166
-966.5308092281821|-214.78462427292934|-9544.795282476434|-40.57565839931049|-751.7461849552527
-587.3495511604165|-130.52212248009255|-5756.9153567374215|18.688563006673327|-456.82742868032386
